timestamp,space_id,occupancy_rate,queue_length,traffic_level,is_special_day,baseline_price,demand_price,competitive_price
2016-10-04 09:32:00,14435,0.4462934947049924,3,1,False,10.223146747352496,13.126618304639745,12.188842931251878
2016-10-04 09:32:00,7875,0.7681159420289855,2,1,False,10.384057971014492,14.244165759139431,12.97118583989386
2016-10-04 09:32:00,15747,0.30035449564937156,3,1,False,10.150177247824686,12.513701088176779,11.759817565101436
2016-10-04 09:32:00,10499,0.14983945772386728,2,1,False,10.074919728861934,11.346299600169111,10.94264993844384
2016-10-04 09:32:00,9187,0.4997511199601792,3,1,False,10.24987555998009,13.34125658555447,12.33912701395826
2016-10-04 09:32:00,3,0.1854419410745234,2,1,False,10.092720970537261,11.89352315038192,11.325707265267877
2016-10-04 09:32:00,17059,0.5838541666666667,3,1,False,10.291927083333333,13.667381661996236,12.567440915392492
2016-10-04 09:32:00,11811,0.6443471542621684,3,1,False,10.322173577131084,13.580245706037832,12.506437229273725
2016-10-04 09:32:00,3939,0.6026200873362445,2,1,False,10.301310043668122,13.9534162356654,12.767687480369837
2016-10-04 09:32:00,5251,0.46,2,1,False,10.23,12.733486975883732,11.913708551144069
2016-10-04 09:32:00,6563,0.622680412371134,3,1,False,10.311340206185568,14.114691481901609,12.880595480618904
2016-10-04 09:59:00,5252,0.5316666666666666,2,1,False,10.265833333333333,13.368613258775941,12.358406616817073
2016-10-04 09:59:00,17060,0.653125,3,1,False,10.3265625,14.22115482948046,12.955199635648171
2016-10-04 09:59:00,14436,0.4969742813918306,3,1,False,10.248487140695916,13.653922605139224,12.558030165014126
2016-10-04 09:59:00,2628,0.8446808510638298,2,1,False,10.422340425531916,14.220770990782988,12.954940618210088
2016-10-04 09:59:00,15748,0.33902674830808893,3,1,False,10.169513374154045,12.67976053877877,11.876136218220037
2016-10-04 09:59:00,10500,0.1698180520870496,3,1,False,10.084909026043524,11.935950238074039,11.355483309362231
2016-10-04 09:59:00,1316,0.6098191214470284,2,1,False,10.304909560723514,13.671039098224206,12.569998753742578
2016-10-04 09:59:00,9188,0.5684420109507218,3,1,False,10.284221005475361,13.608702889616854,12.52642049818246
2016-10-04 09:59:00,13124,0.39598229485869935,3,1,False,10.19799114742935,12.919632636677047,12.044090579824873
2016-10-04 09:59:00,7876,0.8695652173913043,2,1,False,10.434782608695652,14.58271658631617,13.20830739996288
2016-10-04 09:59:00,6564,0.6742268041237114,3,5,False,10.337113402061856,13.444892361296661,12.41185593612142
2016-10-04 09:59:00,4,0.25996533795493937,2,1,False,10.129982668977469,11.85355487763492,11.297818586949301
2016-10-04 09:59:00,11812,0.7216070048931239,3,1,False,10.360803502446561,14.453190548922612,13.117596700334868
2016-10-04 09:59:00,3940,0.7059679767103348,3,1,False,10.352983988355167,14.114529905982735,12.880593717211209
2016-10-04 10:26:00,14437,0.5408472012102874,3,1,False,10.270423600605143,13.50241569252032,12.452078066042187
2016-10-04 10:26:00,2629,0.9148936170212766,3,1,False,10.457446808510639,14.804037714755511,13.363362562547751
2016-10-04 10:26:00,15749,0.368030937802127,4,1,False,10.184015468901064,12.907345053555426,12.035547310760661
2016-10-04 10:26:00,7877,0.9304347826086956,4,1,False,10.465217391304348,14.92664711769519,13.44920560521881
2016-10-04 10:26:00,5,0.30675909878682844,3,1,False,10.153379549393414,12.541374478788718,11.779321994800505
2016-10-04 10:26:00,9189,0.6197112991538078,4,1,False,10.309855649576903,14.191935224972552,12.934775947566095
2016-10-04 10:26:00,10501,0.1872993221548341,4,1,False,10.093649661077418,12.126701274697002,11.489134553934239
2016-10-04 10:26:00,5253,0.5716666666666667,4,5,False,10.285833333333333,13.135662350340617,12.195450098622286
2016-10-04 10:26:00,13125,0.4279877425944842,3,1,False,10.213993871297243,13.051854189298064,12.136752945707928
2016-10-04 10:26:00,11813,0.7816121555498327,5,1,False,10.390806077774917,14.54075826201224,13.179002084903715
2016-10-04 10:26:00,17061,0.6895833333333333,4,1,False,10.344791666666667,14.14486376848651,12.90193114236365
2016-10-04 10:26:00,3941,0.7714701601164483,5,5,False,10.385735080058224,13.9981220833079,12.799240076291555
2016-10-04 10:26:00,6565,0.7237113402061855,3,1,False,10.361855670103093,14.176825821730395,12.924314748574513
2016-10-04 10:26:00,1317,0.6821705426356589,3,1,False,10.34108527131783,14.029902140423818,12.821332059172557
2016-10-04 10:59:00,17062,0.7223958333333333,5,5,False,10.361197916666667,13.818812431137408,12.673828017713205
2016-10-04 10:59:00,5254,0.6075,4,5,False,10.30375,13.279999253784911,12.296603043458314
2016-10-04 10:59:00,13126,0.4610146407899217,7,10,False,10.230507320394961,11.82043511702159,11.27480011668749
2016-10-04 10:59:00,15750,0.38994521430873347,5,5,False,10.194972607154368,12.476621314083815,11.734140172329816
2016-10-04 10:59:00,11814,0.816121555498326,6,5,False,10.408060777749164,14.243674130555162,12.97109036307083
2016-10-04 10:59:00,3942,0.834061135371179,4,5,False,10.41703056768559,14.131960618002573,12.893055162251798
2016-10-04 10:59:00,7878,0.9782608695652174,4,5,False,10.48913043478261,14.342123407309996,13.040196866329275
2016-10-04 10:59:00,6566,0.7649484536082474,6,10,False,10.382474226804124,13.368409702859456,12.358542891620106
2016-10-04 10:59:00,14438,0.5983358547655068,4,5,False,10.299167927382753,13.243323407145924,12.270867505067262
2016-10-04 10:59:00,6,0.37954939341421146,6,10,False,10.189774696707106,12.092087966755871,11.464926674365783
2016-10-04 10:59:00,1318,0.7958656330749354,4,5,False,10.397932816537468,13.995944710364125,12.797659904460932
2016-10-04 10:59:00,10502,0.20478059222261863,4,5,False,10.10239029611131,11.914007861728425,11.340363933915377
2016-10-04 10:59:00,2630,0.9744680851063829,6,10,False,10.487234042553192,14.150308958791793,12.905906363009878
2016-10-04 10:59:00,9190,0.6789447486311598,5,5,False,10.33947237431558,13.332185315394513,12.33309836896811
2016-10-04 11:25:00,17063,0.74375,6,5,False,10.371875,14.281353053858187,12.997728825609409
2016-10-04 11:25:00,5255,0.6375,5,5,False,10.31875,13.496611486601694,12.448338090896742
2016-10-04 11:25:00,7,0.42807625649913345,5,5,False,10.214038128249566,12.640916800295612,11.849204362683377
2016-10-04 11:25:00,14439,0.6202723146747352,5,5,False,10.310136157337368,13.748797465652082,12.624744659169645
2016-10-04 11:25:00,13127,0.46612189308818525,6,5,False,10.233060946544093,12.553802252651874,11.78826801828695
2016-10-04 11:25:00,9191,0.7088103534096566,6,5,False,10.354405176704828,13.54682970437446,12.483400866316046
2016-10-04 11:25:00,2631,0.9872340425531915,5,5,False,10.493617021276595,14.724094478996687,13.30768922057953
2016-10-04 11:25:00,15751,0.3999355462455688,9,10,False,10.199967773122784,12.511888528869328,11.75896097422754
2016-10-04 11:25:00,11815,0.829513262941025,7,5,False,10.414756631470512,14.647194987317587,13.253688903559368
2016-10-04 11:25:00,3943,0.8791848617176128,5,5,False,10.439592430858806,14.0852790545818,12.860510473127842
2016-10-04 11:25:00,10503,0.2097752408134142,5,5,False,10.104887620406707,12.049144482916354,11.43507835308735
2016-10-04 11:25:00,1319,0.8372093023255814,5,5,False,10.418604651162791,13.934429513667506,12.754705561800378
2016-10-04 11:25:00,6567,0.7690721649484537,7,10,False,10.384536082474227,13.799602243333917,12.66048762529304
2016-10-04 11:25:00,7879,0.9739130434782609,6,5,False,10.486956521739131,14.760454552132975,13.333167807150044
2016-10-04 11:59:00,15752,0.41508217853689977,6,5,False,10.20754108926845,12.33167528195838,11.632860851903642
2016-10-04 11:59:00,11816,0.836466649497811,7,5,False,10.418233324748906,14.111059245950916,12.878442073865372
2016-10-04 11:59:00,8,0.4488734835355286,5,5,False,10.224436741767764,12.729495334438488,11.911314649048304
2016-10-04 11:59:00,13128,0.47327204630575415,6,5,False,10.236636023152878,12.936848877603126,12.056516758154359
2016-10-04 11:59:00,10504,0.21584017124509455,5,5,False,10.107920085622547,11.698679118428284,11.189813603393828
2016-10-04 11:59:00,1320,0.8578811369509044,5,5,False,10.428940568475452,14.301175005515601,13.01153413930512
2016-10-04 11:59:00,9192,0.7317073170731707,6,5,False,10.365853658536585,13.634591774283432,12.544961532345845
2016-10-04 11:59:00,14440,0.632375189107413,8,10,False,10.316187594553707,13.035655677000692,12.125725664285017
2016-10-04 11:59:00,7880,0.981159420289855,7,10,False,10.490579710144928,14.26038682349829,12.983272944831493
2016-10-04 11:59:00,17064,0.7536458333333333,6,5,False,10.376822916666667,14.023906949787161,12.81765374858695
2016-10-04 11:59:00,6568,0.7855670103092783,7,10,False,10.39278350515464,13.546462575751574,12.483350715498752
2016-10-04 11:59:00,5256,0.6425,6,5,False,10.32125,13.612180622825305,12.529410154032874
2016-10-04 11:59:00,3944,0.9228529839883551,5,5,False,10.461426491994178,14.238145795610325,12.967648107658936
2016-10-04 11:59:00,2632,0.9787234042553191,5,5,False,10.48936170212766,14.42762258807031,13.100310278588758
2016-10-04 12:29:00,17065,0.7604166666666666,10,10,False,10.380208333333334,13.736145890564487,12.616349961536047
2016-10-04 12:29:00,11817,0.8372392480041205,11,10,False,10.41861962400206,14.107245580396965,12.87585480089819
2016-10-04 12:29:00,9,0.4610051993067591,8,10,False,10.230502599653379,11.93378318334818,11.354428751339722
2016-10-04 12:29:00,13129,0.4756554307116105,10,10,False,10.237827715355806,12.586868017719848,11.811612429434076
2016-10-04 12:29:00,5257,0.6491666666666667,9,10,False,10.324583333333333,13.205717241410008,12.24494364621458
2016-10-04 12:29:00,9193,0.7386759581881533,10,10,False,10.369337979094077,13.654055595572597,12.558657543706856
2016-10-04 12:29:00,2633,0.9872340425531915,8,10,False,10.493617021276595,14.36617988918645,13.057442280000654
2016-10-04 12:29:00,10505,0.21548341063146628,9,10,False,10.107741705315734,11.302621623726157,10.912673267855032
2016-10-04 12:29:00,7881,0.9898550724637681,9,10,False,10.494927536231884,14.458426460275707,13.122037224806569
2016-10-04 12:29:00,1321,0.8630490956072352,8,10,False,10.431524547803617,13.930745512722266,12.752333363878355
2016-10-04 12:29:00,3945,0.9432314410480349,9,10,False,10.471615720524017,14.00978832227456,12.807933695459262
2016-10-04 12:29:00,15753,0.41798259748630356,10,10,False,10.208991298743152,12.696604635177755,11.888468333106072
2016-10-04 12:29:00,14441,0.632375189107413,9,10,False,10.316187594553707,13.137788183715482,12.197311212724712
2016-10-04 12:29:00,6569,0.7814432989690722,6,5,False,10.390721649484536,14.122739623649583,12.88691066590534
2016-10-04 12:56:00,6570,0.7711340206185567,8,10,False,10.385567010309279,13.260471457314399,12.283388986314002
2016-10-04 13:02:00,17066,0.7541666666666667,9,10,False,10.377083333333333,13.617839700172464,12.533655369678636
2016-10-04 13:02:00,14442,0.6127080181543116,8,10,False,10.306354009077156,12.954486347937335,12.06901667760667
2016-10-04 13:02:00,11818,0.8323461241308266,10,10,False,10.416173062065413,14.000609149941013,12.801318410956984
2016-10-04 13:02:00,10,0.4662045060658579,7,10,False,10.233102253032929,12.21816313483442,11.553588657802091
2016-10-04 13:02:00,15754,0.41508217853689977,9,10,False,10.20754108926845,11.838938004232356,11.288169963185885
2016-10-04 13:02:00,7882,0.9565217391304348,8,10,False,10.478260869565217,13.967554217744267,12.778569540033407
2016-10-04 13:02:00,1322,0.8604651162790697,7,10,False,10.430232558139535,13.829492786502179,12.681554951643738
2016-10-04 13:02:00,9194,0.7272274763563962,8,10,False,10.363613738178199,13.082860890815624,12.158925803410206
2016-10-04 13:02:00,2634,0.9744680851063829,8,10,False,10.487234042553192,14.322975841717696,13.027339375480993
2016-10-04 13:02:00,3946,0.9475982532751092,6,5,False,10.473799126637555,14.933639126304561,13.454757767831543
2016-10-04 13:02:00,13130,0.4654409261150834,9,10,False,10.232720463057541,12.434493886255966,11.70508535753622
2016-10-04 13:02:00,5258,0.6441666666666667,7,10,False,10.322083333333333,13.319096141533585,12.324478496811151
2016-10-04 13:02:00,10506,0.21262932572244025,8,10,False,10.10631466286122,11.172123807454144,10.821439300103497
2016-10-04 13:29:00,3947,0.9432314410480349,8,10,False,10.471615720524017,14.215748102291233,12.952392163505866
2016-10-04 13:29:00,6571,0.7731958762886598,7,10,False,10.38659793814433,13.168144912278033,12.218865807780915
2016-10-04 13:29:00,11,0.4558058925476603,7,10,False,10.22790294627383,12.172007824647821,11.521376817765093
2016-10-04 13:29:00,5259,0.6316666666666667,6,5,False,10.315833333333334,13.570660728150163,12.50067763449509
2016-10-04 13:29:00,10507,0.20727791651801641,7,10,False,10.103638958259008,11.029198920954366,10.721398141319376
2016-10-04 13:29:00,1323,0.8552971576227391,7,10,False,10.42764857881137,13.810342335664354,12.668245776318855
2016-10-04 13:29:00,17067,0.7458333333333333,9,10,False,10.372916666666667,13.5859483323331,12.511447368958573
2016-10-04 13:29:00,2635,0.9574468085106383,8,10,False,10.47872340425532,14.26481192206177,12.986763182723013
2016-10-04 13:29:00,11819,0.8199845480298739,10,10,False,10.409992274014938,13.64636015718525,12.55341650584101
2016-10-04 13:29:00,14443,0.613464447806354,8,10,False,10.306732223903177,13.296404713778703,12.3084671599451
2016-10-04 13:29:00,9195,0.726231956197113,8,10,False,10.363115978098557,13.41284132928616,12.38999038805983
2016-10-04 13:29:00,7883,0.9391304347826087,8,10,False,10.469565217391304,14.201511235464523,12.942466618091593
2016-10-04 13:29:00,13131,0.4630575417092271,9,10,False,10.231528770854613,12.424108559889916,11.69789566818698
2016-10-04 13:29:00,15755,0.4102481469545601,8,10,False,10.20512407347728,12.08030195492783,11.457243987635652
2016-10-04 14:02:00,10508,0.20549411344987514,4,5,False,10.102747056724938,11.535959044556405,11.076215058829376
2016-10-04 14:02:00,14444,0.6164901664145235,4,5,False,10.308245083207261,13.640111132902462,12.54912972457246
2016-10-04 14:02:00,5260,0.6308333333333334,5,5,False,10.315416666666668,13.470679433692908,12.430747930303365
2016-10-04 14:02:00,13132,0.4603336738168199,5,5,False,10.23016683690841,12.777986216241043,11.945661714720352
2016-10-04 14:02:00,6572,0.7855670103092783,5,5,False,10.39278350515464,14.048671741547068,12.83539814811764
2016-10-04 14:02:00,15756,0.40670319046084435,5,5,False,10.203351595230423,12.549122408560184,11.785471880966526
2016-10-04 14:02:00,11820,0.8099407674478496,5,5,False,10.404970383723924,14.420572066896378,13.095500252310421
2016-10-04 14:02:00,12,0.4124783362218371,5,10,False,10.206239168110919,11.751097534342104,11.22683545037101
2016-10-04 14:02:00,7884,0.9260869565217391,6,10,False,10.46304347826087,13.978036147590451,12.786168723244188
2016-10-04 14:02:00,17068,0.7447916666666666,5,5,False,10.372395833333334,13.90128303262009,12.732296599542483
2016-10-04 14:02:00,9196,0.7227476356396217,5,5,False,10.36137381781981,13.82011616718183,12.675204719259714
2016-10-04 14:02:00,1324,0.8578811369509044,4,5,False,10.428940568475452,14.215175595213358,12.951718156315627
2016-10-04 14:02:00,3948,0.9272197962154294,6,10,False,10.463609898107714,13.982127874839174,12.78899312521224
2016-10-04 14:02:00,2636,0.948936170212766,4,5,False,10.474468085106382,14.5217711996329,13.166771370989975
2016-10-04 14:29:00,3949,0.9126637554585153,4,5,False,10.456331877729257,14.673042109403404,13.272760732113163
2016-10-04 14:29:00,11821,0.8016997167138811,5,5,False,10.40084985835694,13.803861054822903,12.663846533478896
2016-10-04 14:29:00,13133,0.44875723527408923,5,5,False,10.224378617637045,12.729002286029461,11.91146570161138
2016-10-04 14:29:00,17069,0.7442708333333333,4,5,False,10.372135416666667,13.807220036723253,12.66657755031399
2016-10-04 14:29:00,1325,0.8320413436692506,3,5,False,10.416020671834625,14.036069455419176,12.826411377746538
2016-10-04 14:29:00,13,0.37261698440207974,3,5,False,10.18630849220104,12.54587506622254,11.783339958256915
2016-10-04 14:29:00,10509,0.19978594363182306,4,5,False,10.099892971815912,11.509552559538577,11.05786546401708
2016-10-04 14:29:00,2637,0.9212765957446809,4,5,False,10.46063829787234,14.145607389918545,12.903601636518118
2016-10-04 14:29:00,9197,0.7068193130910901,7,10,False,10.353409656545544,12.895346426721698,12.027929235068623
2016-10-04 14:29:00,7885,0.9,4,5,False,10.45,14.359270124914943,13.05316002081404
2016-10-04 14:29:00,15757,0.39896873992910087,5,5,False,10.19948436996455,12.515717288505385,11.762204297058673
2016-10-04 14:29:00,14445,0.5998487140695915,4,5,False,10.299924357034795,12.908745971988777,12.037337808638682
2016-10-04 14:29:00,6573,0.7690721649484537,4,5,False,10.384536082474227,13.898650181972547,12.730447914932018
2016-10-04 14:29:00,5261,0.6333333333333333,4,5,False,10.316666666666666,13.382495292995301,12.369201950472915
2016-10-04 14:57:00,1326,0.7932816537467701,4,5,False,10.396640826873385,14.279748609046415,12.997092231370301
2016-10-04 14:57:00,3950,0.8631732168850073,4,5,False,10.431586608442503,14.233494760095597,12.965227370697564
2016-10-04 14:57:00,11822,0.7754313674993562,6,5,False,10.387715683749677,14.101506826394711,12.872285937185108
2016-10-04 14:57:00,6574,0.7298969072164948,4,5,False,10.364948453608248,13.434472093020283,12.405639904968872
2016-10-04 14:57:00,17070,0.7192708333333333,5,5,False,10.359635416666666,13.807220036723253,12.666699590476476
2016-10-04 14:57:00,10510,0.18872636460934714,4,5,False,10.094363182304674,11.068355542117592,10.749101933395828
2016-10-04 14:57:00,2638,0.9063829787234042,4,5,False,10.453191489361702,14.380766164097139,13.068345666389884
2016-10-04 14:57:00,9198,0.6699850671976108,4,5,False,10.334992533598806,13.525619078090568,12.469192118920704
2016-10-04 14:57:00,15758,0.37673219465033836,5,5,False,10.188366097325169,12.419137248353866,11.69467366055796
2016-10-04 14:57:00,7886,0.8782608695652174,5,5,False,10.439130434782609,14.370263034427316,13.060994790196768
2016-10-04 14:57:00,14446,0.5695915279878971,4,5,False,10.284795763993948,13.12722783898053,12.190349992357651
2016-10-04 14:57:00,5262,0.6058333333333333,4,5,False,10.302916666666667,13.273341325642408,12.292903395785412
2016-10-04 14:57:00,13134,0.4313925774599932,7,10,False,10.215696288729996,11.685078560445945,11.18086219424528
2016-10-04 14:57:00,14,0.3327556325823224,3,5,False,10.166377816291162,11.623271090535532,11.13762652561203
2016-10-04 15:30:00,7887,0.8420289855072464,2,1,False,10.421014492753622,14.49307466304161,13.147103021521518
2016-10-04 15:30:00,1327,0.7596899224806202,2,1,False,10.37984496124031,14.21502626406301,12.95188116980011
2016-10-04 15:30:00,17071,0.6770833333333334,3,1,False,10.338541666666666,14.011651794616458,12.809923866749568
2016-10-04 15:30:00,9199,0.6411149825783972,3,1,False,10.320557491289199,13.567827806925976,12.498795668398843
2016-10-04 15:30:00,15759,0.3631969062197873,3,1,False,10.181598453109894,12.782254565423706,11.948913447465676
2016-10-04 15:30:00,14447,0.5416036308623298,2,1,False,10.270801815431165,13.407754937800345,12.386778564539798
2016-10-04 15:30:00,2639,0.874468085106383,3,1,False,10.437234042553191,14.678159263866142,13.276661263947473
2016-10-04 15:30:00,6575,0.6969072164948453,3,1,False,10.348453608247423,14.082453347934747,12.859334260571805
2016-10-04 15:30:00,3951,0.8326055312954876,3,5,False,10.416302765647744,14.03808792106275,12.828578291721056
2016-10-04 15:30:00,15,0.28596187175043325,2,1,False,10.142980935875217,12.34204185648802,11.64085960751332
2016-10-04 15:30:00,13135,0.41300646918624445,4,5,False,10.206503234593121,12.46820417941047,11.729111227887934
2016-10-04 15:30:00,5263,0.565,3,1,False,10.2825,13.595530814946917,12.518553893525171
2016-10-04 15:30:00,10511,0.18230467356403854,2,1,False,10.091152336782018,11.879301580858337,11.316892589777272
2016-10-04 15:30:00,11823,0.731135719804275,4,1,False,10.365567859902137,14.288885111217304,13.003611099594856
2016-10-04 16:04:00,7888,0.7739130434782608,2,1,False,10.38695652173913,14.264123223968785,12.98698104634544
2016-10-04 16:04:00,6576,0.6536082474226804,2,1,False,10.32680412371134,13.834953570844517,12.686207433493603
2016-10-04 16:04:00,1328,0.6976744186046512,1,1,False,10.348837209302326,13.905053442088466,12.735005251393394
2016-10-04 16:04:00,13136,0.38168198842356144,3,5,False,10.190840994211781,12.584912533434697,11.810853191432885
2016-10-04 16:04:00,14448,0.5022692889561271,2,1,False,10.251134644478064,12.911114659557137,12.03920848370684
2016-10-04 16:04:00,5264,0.54,3,1,False,10.27,13.168701212229099,12.219892228305742
2016-10-04 16:04:00,3952,0.7438136826783115,3,1,False,10.371906841339156,14.246571752555234,12.974646428149855
2016-10-04 16:04:00,10512,0.16446664288262575,3,5,False,10.082233321441313,11.22853241719052,10.861416458772482
2016-10-04 16:04:00,16,0.2807625649913345,1,1,False,10.140381282495667,11.834453396969973,11.285647781882536
2016-10-04 16:04:00,2640,0.8,3,1,False,10.4,14.152174671185778,12.908622010685129
2016-10-04 16:04:00,15760,0.32839187882694165,3,1,False,10.16419593941347,12.634344476347081,11.845491466690465
2016-10-04 16:04:00,17072,0.634375,3,1,False,10.3171875,13.856237779836215,12.701262657038031
2016-10-04 16:04:00,9200,0.584868093578895,3,1,False,10.292434046789447,13.67122466388186,12.571321665997843
2016-10-04 16:04:00,11824,0.6840072109193922,2,1,False,10.342003605459697,13.636298261141475,12.546892785057842
2016-10-04 16:31:00,17,0.24783362218370883,2,5,False,10.123916811091854,11.500513086464068,11.05191897317
2016-10-04 16:31:00,14449,0.46747352496217853,2,1,False,10.233736762481088,13.44382957031576,12.412184116238716
2016-10-04 16:31:00,13137,0.3455907388491658,2,1,False,10.172795369424582,12.600908071815446,11.822157455174024
2016-10-04 16:31:00,15761,0.30164357073799547,2,1,False,10.150821785368997,12.041741387371436,11.430754666222954
2016-10-04 16:31:00,9201,0.5420607267297163,2,1,False,10.271030363364858,13.409550676129868,12.388232074881614
2016-10-04 16:31:00,11825,0.6075199587947463,3,1,False,10.303759979397373,13.756518932287875,12.63112805949326
2016-10-04 16:31:00,17073,0.5598958333333334,2,1,False,10.279947916666666,13.796467874904813,12.659547351167607
2016-10-04 16:31:00,1329,0.6330749354005168,2,1,False,10.31653746770026,13.75859513158628,12.632600466950894
2016-10-04 16:31:00,10513,0.1448448091330717,2,1,False,10.072422404566536,12.085954774116228,11.461753205650703
2016-10-04 16:31:00,7889,0.6753623188405797,2,5,False,10.33768115942029,13.351010889794878,12.347939116361754
2016-10-04 16:31:00,3953,0.6855895196506551,2,1,False,10.342794759825328,13.95209593765813,12.768649497146512
2016-10-04 16:31:00,2641,0.6914893617021277,2,1,False,10.345744680851064,13.973466468362714,12.783659386421144
2016-10-04 16:31:00,6577,0.6268041237113402,2,1,False,10.31340206185567,13.735097909451817,12.61642069544426
2016-10-04 16:31:00,5265,0.4708333333333333,2,5,False,10.235416666666667,12.502147585191064,11.753415317962961
2016-10-05 07:57:00,3954,0.4104803493449782,2,1,False,10.20524017467249,12.521453084259292,11.767326211414792
2016-10-05 07:57:00,14450,0.3426626323751891,2,1,False,10.171331316187594,12.588331577381854,11.813428110763773
2016-10-05 07:57:00,10514,0.08776311095255084,2,1,False,10.043881555476275,11.055081037672977,10.740166556584207
